Industry_code_NZSIOC,Variable_name,Value,Year,Industry_name_NZSIOC,Units
EE113,Interest and donations,33,2016,Non-Residential Building Construction,Percentage
EE113,Indirect taxes,15,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Indirect taxes,15,2016,Non-Residential Building Construction,Dollars
EE113,Indirect taxes,15,2016,Non-Residential Building Construction,Percentage
EE113,Depreciation,41,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Depreciation,41,2016,Non-Residential Building Construction,Dollars
EE113,Depreciation,41,2016,Non-Residential Building Construction,Percentage
EE113,Salaries and wages paid,788,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Salaries and wages paid,788,2016,Non-Residential Building Construction,Dollars
EE113,Salaries and wages paid,788,2016,Non-Residential Building Construction,Percentage
EE113,Redundancy and severance,2,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Redundancy and severance,2,2016,Non-Residential Building Construction,Dollars
EE113,Redundancy and severance,2,2016,Non-Residential Building Construction,Percentage
EE113,Purchases and other operating expenses,"5,844",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Purchases and other operating expenses,"5,844",2016,Non-Residential Building Construction,Dollars
EE113,Purchases and other operating expenses,"5,844",2016,Non-Residential Building Construction,Percentage
EE113,Non-operating expenses,19,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Non-operating expenses,19,2016,Non-Residential Building Construction,Dollars
EE113,Non-operating expenses,19,2016,Non-Residential Building Construction,Percentage
EE113,Opening stocks,301,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Opening stocks,301,2016,Non-Residential Building Construction,Dollars
EE113,Opening stocks,301,2016,Non-Residential Building Construction,Percentage
EE113,Closing stocks,346,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Closing stocks,346,2016,Non-Residential Building Construction,Dollars
EE113,Closing stocks,346,2016,Non-Residential Building Construction,Percentage
EE113,Surplus before income tax,519,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Surplus before income tax,519,2016,Non-Residential Building Construction,Dollars
EE113,Surplus before income tax,519,2016,Non-Residential Building Construction,Percentage
EE113,Total assets,"3,373",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Total assets,"3,373",2016,Non-Residential Building Construction,Dollars
EE113,Total assets,"3,373",2016,Non-Residential Building Construction,Percentage
EE113,Current assets,"2,564",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Current assets,"2,564",2016,Non-Residential Building Construction,Dollars
EE113,Current assets,"2,564",2016,Non-Residential Building Construction,Percentage
EE113,Fixed tangible assets,587,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Fixed tangible assets,587,2016,Non-Residential Building Construction,Dollars
EE113,Fixed tangible assets,587,2016,Non-Residential Building Construction,Percentage
EE113,Additions to fixed assets,143,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Additions to fixed assets,143,2016,Non-Residential Building Construction,Dollars
EE113,Additions to fixed assets,143,2016,Non-Residential Building Construction,Percentage
EE113,Disposals of fixed assets,38,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Disposals of fixed assets,38,2016,Non-Residential Building Construction,Dollars
EE113,Disposals of fixed assets,38,2016,Non-Residential Building Construction,Percentage
EE113,Other assets,222,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Other assets,222,2016,Non-Residential Building Construction,Dollars
EE113,Other assets,222,2016,Non-Residential Building Construction,Percentage
EE113,Total equity and liabilities,"3,373",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Total equity and liabilities,"3,373",2016,Non-Residential Building Construction,Dollars
EE113,Total equity and liabilities,"3,373",2016,Non-Residential Building Construction,Percentage
EE113,Shareholders funds or owners equity,914,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Shareholders funds or owners equity,914,2016,Non-Residential Building Construction,Dollars
EE113,Shareholders funds or owners equity,914,2016,Non-Residential Building Construction,Percentage
EE113,Current liabilities,"2,014",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Current liabilities,"2,014",2016,Non-Residential Building Construction,Dollars
EE113,Current liabilities,"2,014",2016,Non-Residential Building Construction,Percentage
EE113,Other liabilities,445,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Other liabilities,445,2016,Non-Residential Building Construction,Dollars
EE113,Other liabilities,445,2016,Non-Residential Building Construction,Percentage
EE113,Total income per employee count,"720,400",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Total income per employee count,"720,400",2016,Non-Residential Building Construction,Dollars
EE113,Total income per employee count,"720,400",2016,Non-Residential Building Construction,Percentage
EE113,Surplus per employee count,"51,800",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Surplus per employee count,"51,800",2016,Non-Residential Building Construction,Dollars
EE113,Surplus per employee count,"51,800",2016,Non-Residential Building Construction,Percentage
EE113,Current ratio,127,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Current ratio,127,2016,Non-Residential Building Construction,Dollars
EE113,Current ratio,127,2016,Non-Residential Building Construction,Percentage
EE113,Quick ratio,110,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Quick ratio,110,2016,Non-Residential Building Construction,Dollars
EE113,Quick ratio,110,2016,Non-Residential Building Construction,Percentage
EE113,Return on equity,57,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Return on equity,57,2016,Non-Residential Building Construction,Dollars
EE113,Return on equity,57,2016,Non-Residential Building Construction,Percentage
EE113,Return on total assets,15,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Return on total assets,15,2016,Non-Residential Building Construction,Dollars
EE113,Return on total assets,15,2016,Non-Residential Building Construction,Percentage
EE113,Liabilities structure,27,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Liabilities structure,27,2016,Non-Residential Building Construction,Dollars
EE113,Liabilities structure,27,2016,Non-Residential Building Construction,Percentage
EE12,Total income,"10,751",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Total income,"10,751",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Total income,"10,751",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Sales of goods and services,"10,644",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Sales of goods and services,"10,644",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Sales of goods and services,"10,644",2016,Heavy and Civil Engineering Construction,Percentage
EE12,"Interest, dividends and donations",80,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,"Interest, dividends and donations",80,2016,Heavy and Civil Engineering Construction,Dollars
EE12,"Interest, dividends and donations",80,2016,Heavy and Civil Engineering Construction,Percentage
EE12,"Government funding, grants and subsidies",0,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,"Government funding, grants and subsidies",0,2016,Heavy and Civil Engineering Construction,Dollars
EE12,"Government funding, grants and subsidies",0,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Non-operating income,27,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Non-operating income,27,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Non-operating income,27,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Total expenditure,"10,355",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Total expenditure,"10,355",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Total expenditure,"10,355",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Interest and donations,104,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Interest and donations,104,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Interest and donations,104,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Indirect taxes,41,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Indirect taxes,41,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Indirect taxes,41,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Depreciation,273,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Depreciation,273,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Depreciation,273,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Salaries and wages paid,"2,551",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Salaries and wages paid,"2,551",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Salaries and wages paid,"2,551",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Redundancy and severance,4,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Redundancy and severance,4,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Redundancy and severance,4,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Purchases and other operating expenses,"7,303",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Purchases and other operating expenses,"7,303",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Purchases and other operating expenses,"7,303",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Non-operating expenses,83,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Non-operating expenses,83,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Non-operating expenses,83,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Opening stocks,205,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Opening stocks,205,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Opening stocks,205,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Closing stocks,192,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Closing stocks,192,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Closing stocks,192,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Surplus before income tax,382,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Surplus before income tax,382,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Surplus before income tax,382,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Total assets,"6,237",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Total assets,"6,237",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Total assets,"6,237",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Current assets,"2,988",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Current assets,"2,988",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Current assets,"2,988",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Fixed tangible assets,"1,549",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Fixed tangible assets,"1,549",2016,Heavy and Civil Engineering Construction,Dollars
EE12,Fixed tangible assets,"1,549",2016,Heavy and Civil Engineering Construction,Percentage
EE12,Additions to fixed assets,388,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Additions to fixed assets,388,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Additions to fixed assets,388,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Disposals of fixed assets,120,2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Disposals of fixed assets,120,2016,Heavy and Civil Engineering Construction,Dollars
EE12,Disposals of fixed assets,120,2016,Heavy and Civil Engineering Construction,Percentage
EE12,Other assets,"1,699",2016,Heavy and Civil Engineering Construction,Dollars (millions)
EE12,Other assets,"1,699",2016,Heavy and Civil Engineering Construction,Dollars
